,degree centrality,betweenness centrality,closeness centrality,local clustering
0x4c657888Cab08a27Ee78606566542069Ab84F495,0.00013572204125950055,0.0,0.153611795932547,0.0
0x9831D6D04eE921e442e501A74a89DC3EfAefCbeC,0.00013572204125950055,0.0,0.153611795932547,0.0
0xb2D955733E6A470533f68F72d0aF442070f24F55,0.004750271444082519,2.1923337735686934e-05,0.004750271444082519,0.0
0x54533ab930e88c2e767532dA75CC4B972a389084,0.00013572204125950055,0.0,0.0024095579788824375,0.0
0x6AcaB1D3fBA03299E6D28DEC4aeC1613735F1F94,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x1C937B967c37e9DC85eF81a41C3B9f9C6F51a8B8,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x98198D936823CC6FAc8Aa700D7277A1AEd729472,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xd55A70c6D57D6125cB9f6588120d6A33A9Dd2850,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xEB64Ef94B0Dd11ad5aC7cd1a32dCE968b000E02B,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x7AE9Aa5529D2DE61843b98574d535e3c78410D71,0.00013572204125950055,0.0,0.11577653660105391,0.0
0x517c265F45eAc01389dbB3045206c1d07C7A178c,0.00488599348534202,0.008384847650120332,0.1361065146846974,0.0
0x8B454d830feF179e66206840F8F3D1d83bC32b17,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x9D077178045dBF1D1ce28501926465E1e9118f4d,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xD23193948bBf3358f9927F65D15FFbef79C19859,0.00013572204125950055,0.0,0.0023417116372534724,0.0
0xaE3301022A5e4Ab52BEafcC8f62c79bD6baF87e3,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0xAB2e33904d53dc3D37302EC20BB6F93E2BA33a6A,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x49DB60b54DD5CeE7008a625A0E89f84402964d09,0.00013572204125950055,0.0,0.1759131387568627,0.0
0x6C0cC557A43F6531170B054B01628c0534e93Bf5,0.0002714440825190011,0.0006375857387700092,0.1933622462498965,0.0
0x6D3714D6571bE317887D8c7D6e7187930D354975,0.0008143322475570033,0.0006591984579657382,0.16581462904893327,0.0
0xee668de6f9acBB9366940a8d55244CA86D5C764F,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x04a6c6a293340Fc3f2244D097b0CFD84d5317bA5,0.00013572204125950055,0.0,0.1812820567566113,0.0
0x72cF581313c24296c7F864240C6ab29DFD73B507,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xF96edb4f2525ff2436D1c11602eCE29e495a2977,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xA65c596B6eA2Ca063e01B5f405A631f7F84A67aD,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x0c4Ea1AfB049245F1A78C076f68b8f7f16f7Ae49,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x948C7C8f842D6d47fbC2731e2043E73a1310930b,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x213D026a8676A8d9Ee88060b20F4d002A7937023,0.00013572204125950055,0.0,0.1812820567566113,0.0
0xc1c427cD8E6B7Ee3b5F30c2e1D3f3c5536EC16f5,0.0005428881650380022,0.019649337610061237,0.2581585091551766,0.0
0x04cFB5439Ba75f846759Da5f438869C8789f8891,0.00013572204125950055,0.0,0.13236502065235503,0.0
0x4655E26aF6F139702FDc120bBfDaE72172F73f76,0.00013572204125950055,0.0,0.1596815460965965,0.0
0xa0e7cA51EAB4B8C08faD6eE3abA8Cd225b048Cd3,0.00013572204125950055,0.0,0.1792770329955387,0.0
0x0c7cCF0E10E986860AcaD7546feFc7B865129DA4,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x48832B7871c2C6f622b521596411B8133311Dbaf,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x1d96C6d320af5B1C3142e8920d9c2b85dd2eE4Ad,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0xA32933aD0ae3d468bD0B8EfAe0F181cD4A6f412C,0.00013572204125950055,0.0,0.14629380472854014,0.0
0x5f5Cbf64F9093A2173328d3dC268a102d236f7e2,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x4e1D0118502374eCA5dF402bA5e5C67515B5114C,0.00013572204125950055,0.0,0.1792770329955387,0.0
0xe5aC6917d8CceBd0035d5e4a85A2Fb9081AF1E06,0.00013572204125950055,0.0,0.13494023131244112,0.0
0x7D19567759F25F65A820Aaf297E299D6720D8Df8,0.00013572204125950055,0.0,0.1679862958556253,0.0
0xAb608F7BfEd87D5F9C5B069137Df3d1d6c8d6494,0.00013572204125950055,0.0,0.00013572204125950055,0.0
